12	13	90
12	14	80
12	15	71
12	13	91
12	14	81
12	15	74
12	16	64
13	27	1
12	13	94
12	14	84
12	16	65
12	14	85
13	27	2
12	13	95
12	15	75
12	15	72
13	27	3
12	13	92
12	14	82
12	15	73
13	27	4
12	13	93
12	14	83
12	16	68
13	27	5
12	13	98
12	14	88
12	15	78
12	16	69
13	27	6
12	14	89
12	15	79
12	16	66
13	27	7
12	13	96
12	14	86
12	15	76
12	16	67
13	27	8
12	13	97
12	14	87
12	15	77
12	13	89
12	14	79
13	28	1
13	26	8
13	26	9
12	17	80
12	17	83
12	17	84
12	17	81
12	17	82
12	17	87
13	26	1
12	17	88
13	26	2
12	17	85
13	26	3
12	17	86
13	26	4
13	26	5
13	26	6
13	26	7
13	25	7
13	25	8
13	25	9
12	17	72
12	15	92
12	16	82
12	17	73
12	15	93
12	16	83
12	17	70
12	15	90
12	16	80
12	17	71
12	15	91
12	16	81
12	17	76
12	17	77
12	17	74
13	25	1
12	15	94
12	16	84
13	25	2
12	17	75
13	25	3
13	25	4
13	25	5
12	17	78
13	25	6
12	17	79
13	29	3
13	29	4
13	29	5
13	29	6
13	29	7
13	29	8
13	29	9
4	10	1
4	10	3
4	10	2
4	10	5
4	10	4
4	10	7
4	10	6
4	10	9
4	10	8
4	15	2
4	15	1
4	14	3
4	14	2
4	14	5
4	14	4
4	14	7
4	14	6
4	14	9
4	14	8
13	13	10
4	14	1
4	13	2
4	13	1
4	13	4
4	13	3
4	13	6
4	13	5
4	13	8
4	13	7
4	13	9
13	12	10
4	12	1
4	12	3
4	12	2
4	12	5
4	12	4
4	12	7
4	12	6
4	12	9
4	12	8
4	11	2
4	11	1
4	11	4
4	11	3
4	11	6
4	11	5
4	11	8
4	11	7
4	11	9
7	12	11
7	12	12
13	17	10
7	11	20
7	11	14
7	11	15
7	11	13
7	11	18
7	11	19
7	11	16
7	11	17
7	13	12
7	13	13
7	12	20
13	16	10
7	13	11
7	12	15
7	12	16
7	12	13
7	12	14
7	12	19
7	12	17
7	12	18
13	15	10
14	5	1
14	5	2
14	5	3
14	5	4
7	10	20
14	5	9
14	5	5
14	5	6
14	5	7
14	5	8
7	10	19
7	10	13
13	14	10
7	10	14
7	10	12
7	10	17
7	10	18
7	10	15
7	10	16
13	19	10
13	18	10
13	32	3
13	32	4
13	32	5
13	32	6
13	32	7
13	32	8
13	32	9
13	32	1
13	32	2
13	31	2
13	31	3
13	31	4
13	31	5
13	31	6
13	31	7
13	31	8
13	31	9
13	31	1
13	30	1
13	30	2
13	30	3
13	30	4
13	30	5
13	30	6
13	30	7
13	30	8
13	30	9
13	36	7
14	4	1
13	36	8
14	4	2
13	36	9
14	4	3
14	4	8
14	4	9
13	36	1
13	36	2
14	4	4
13	36	3
14	4	5
13	36	4
14	4	6
13	36	5
14	4	7
13	36	6
13	2	5
13	2	4
13	2	3
13	2	2
13	2	1
13	2	9
13	2	8
13	2	7
13	2	6
13	35	6
13	35	7
14	3	1
13	35	8
14	3	2
13	35	9
14	3	7
14	3	8
14	3	9
13	35	1
14	3	3
13	35	2
14	3	4
13	35	3
14	3	5
13	35	4
14	3	6
13	35	5
13	1	4
13	1	3
13	1	2
13	1	1
13	1	8
13	1	7
13	1	6
13	1	5
13	34	5
13	34	6
13	34	7
14	2	1
13	34	8
13	34	9
14	2	6
14	2	7
14	2	8
14	2	9
14	2	2
13	34	1
14	2	3
13	34	2
14	2	4
13	34	3
14	2	5
13	34	4
14	1	9
13	33	4
13	33	5
13	33	6
13	33	7
13	33	8
13	33	9
14	1	5
14	1	6
14	1	7
14	1	8
14	1	1
14	1	2
13	33	1
14	1	3
13	33	2
14	1	4
13	33	3
13	6	1
13	6	9
13	6	8
13	6	7
13	6	6
13	6	5
13	6	4
13	6	3
13	6	2
13	39	2
13	39	3
13	39	4
13	39	5
13	39	6
13	39	7
13	39	8
13	39	9
13	5	8
13	5	7
13	5	6
13	5	5
13	5	4
13	5	3
13	5	2
13	5	1
13	5	9
13	38	9
13	38	1
13	38	2
13	38	3
13	38	4
13	38	5
13	38	6
13	38	7
13	38	8
13	4	7
13	4	6
13	4	5
13	4	4
13	4	3
13	4	2
13	4	1
13	39	1
13	4	9
13	4	8
13	37	8
13	37	9
13	37	1
13	37	2
13	37	3
13	37	4
13	37	5
13	37	6
13	37	7
13	3	6
13	3	5
13	3	4
13	3	3
13	3	2
13	3	1
13	3	9
13	3	8
13	3	7
13	9	4
13	9	3
13	9	2
13	9	1
13	9	9
13	9	8
13	9	7
13	9	6
13	9	5
13	8	3
13	8	2
13	8	1
13	8	9
13	8	8
13	8	7
13	8	6
13	8	5
13	8	4
13	7	2
13	7	1
13	7	9
13	7	8
13	7	7
13	7	6
13	7	5
13	7	4
13	7	3
4	22	2
4	22	1
4	22	4
4	22	3
4	22	6
4	22	5
4	22	8
4	22	7
4	22	9
13	21	10
4	21	1
4	21	3
4	21	2
4	21	5
4	21	4
4	21	7
4	21	6
4	21	9
4	21	8
13	20	10
4	20	2
4	20	1
4	20	4
4	20	3
4	20	6
4	20	5
4	20	8
4	20	7
4	20	9
4	27	1
4	27	3
4	27	2
14	4	11
14	3	21
14	2	31
14	1	41
4	26	4
14	4	12
14	3	22
14	2	32
14	1	42
4	26	3
14	4	13
14	3	23
14	2	33
14	1	43
4	26	6
14	4	14
14	3	24
14	2	34
14	1	44
4	26	5
4	26	8
4	26	7
14	4	10
14	3	20
14	2	30
14	1	40
4	26	9
14	4	19
14	3	29
14	2	39
14	1	49
13	25	10
2	43	42
2	43	41
14	4	15
14	3	25
14	2	35
14	1	45
14	4	16
14	3	26
14	2	36
14	1	46
2	43	47
14	4	17
14	3	27
14	2	37
14	1	47
2	43	46
14	4	18
14	3	28
14	2	38
14	1	48
2	43	45
4	26	2
4	26	1
14	3	10
14	2	20
14	1	30
4	25	3
14	3	11
14	2	21
14	1	31
4	25	2
14	3	12
14	2	22
14	1	32
4	25	5
14	3	13
14	2	23
14	1	33
4	25	4
4	25	7
4	25	6
4	25	9
4	25	8
14	3	18
14	2	28
14	1	38
14	3	19
14	2	29
14	1	39
13	24	10
14	3	14
14	2	24
14	1	34
14	3	15
14	2	25
14	1	35
14	3	16
14	2	26
14	1	36
14	3	17
14	2	27
14	1	37
4	25	1
4	24	2
14	2	10
14	1	20
2	41	49
4	24	1
2	42	39
14	2	11
14	1	21
2	41	48
4	24	4
2	42	38
2	40	58
14	2	12
14	1	22
2	41	47
4	24	3
2	42	37
2	40	57
4	24	6
4	24	5
4	24	8
4	24	7
14	2	17
14	1	27
2	40	52
14	2	18
14	1	28
2	40	51
4	24	9
14	2	19
14	1	29
2	40	50
13	23	10
14	2	13
14	1	23
2	41	46
2	42	36
2	40	56
14	2	14
14	1	24
2	40	55
14	2	15
14	1	25
2	40	54
14	2	16
14	1	26
2	40	53
2	43	40
4	23	1
14	1	10
4	23	3
14	1	11
4	23	2
4	23	5
4	23	4
4	23	7
4	23	6
14	1	16
2	41	53
4	23	9
14	1	17
2	41	52
4	23	8
2	42	42
14	1	18
2	41	51
2	42	41
14	1	19
2	41	50
13	22	10
2	42	40
14	1	12
14	1	13
14	1	14
14	1	15
2	41	54
7	24	12
13	29	10
7	24	13
7	23	20
7	24	11
7	23	15
7	23	16
7	23	13
7	23	14
7	23	19
7	23	17
7	23	18
7	24	20
7	25	13
7	25	14
13	28	10
7	25	11
7	25	12
2	40	49
2	40	48
7	24	16
7	24	17
7	24	14
7	24	15
7	24	18
7	24	19
7	21	20
7	22	11
13	27	10
7	21	19
7	21	13
7	21	14
7	21	11
7	21	12
7	21	17
7	21	18
7	21	15
7	21	16
7	23	11
7	23	12
7	22	20
13	26	10
7	22	14
7	22	15
7	22	12
7	22	13
7	22	18
7	22	19
7	22	16
7	22	17
13	40	1
13	40	2
13	40	3
13	40	4
13	40	5
13	40	6
13	40	7
13	40	8
13	40	9
7	20	20
7	20	18
7	20	19
7	20	12
7	20	13
7	20	11
7	20	16
7	20	17
7	20	14
7	20	15
13	44	4
13	44	5
13	44	6
13	44	7
13	44	8
13	44	9
13	44	1
13	44	2
7	19	20
13	44	3
13	43	3
13	43	4
13	43	5
13	43	6
13	43	7
13	43	1
13	43	2
7	18	13
13	42	2
7	18	14
13	42	3
7	18	11
13	42	4
7	18	12
13	42	5
7	18	17
13	42	6
7	18	18
13	42	7
7	18	15
13	42	8
7	18	16
7	17	20
13	42	1
7	17	18
7	17	19
7	19	14
13	41	1
7	19	15
13	41	2
7	19	12
13	41	3
7	19	13
13	41	4
7	19	18
13	41	5
7	19	19
13	41	6
7	19	16
13	41	7
7	19	17
13	41	8
7	18	20
7	19	11
7	18	19
7	16	11
7	16	12
7	15	20
7	16	15
7	16	16
7	16	13
7	16	14
7	15	18
7	15	19
7	15	16
7	15	17
7	17	12
7	17	13
7	16	20
7	17	11
7	17	16
7	17	17
7	17	14
7	17	15
7	16	19
7	16	17
7	16	18
7	13	20
7	14	13
7	14	14
7	14	11
7	14	12
7	13	16
7	13	17
7	13	14
7	13	15
7	13	18
7	13	19
7	14	20
7	15	11
7	15	14
7	15	15
7	15	12
7	15	13
7	14	17
7	14	18
7	14	15
7	14	16
7	14	19
4	19	2
4	19	1
4	19	4
4	19	3
4	19	6
4	19	5
2	9	45
4	18	7
2	8	55
2	9	46
4	18	6
2	8	56
2	8	53
4	18	9
2	9	44
4	18	8
2	8	54
2	9	49
2	9	47
2	8	57
2	9	48
2	8	58
2	8	51
2	8	52
2	8	50
4	18	1
4	18	3
4	18	2
4	18	5
4	18	4
4	17	6
2	9	56
4	17	5
2	9	57
4	17	8
2	9	54
4	17	7
2	9	55
4	17	9
2	9	58
2	9	52
2	9	53
7	1	9
2	9	50
2	9	51
2	7	49
4	17	2
4	17	1
4	17	4
4	17	3
2	6	53
4	16	5
2	7	44
4	16	4
2	6	54
2	6	51
4	16	7
2	6	52
4	16	6
2	7	47
4	16	9
2	6	57
2	7	48
4	16	8
2	6	58
2	7	45
2	6	55
2	7	46
2	6	56
2	6	50
4	16	1
4	16	3
4	16	2
2	8	44
4	15	4
2	7	54
2	8	45
4	15	3
2	7	55
2	7	52
4	15	6
2	7	53
4	15	5
2	8	48
4	15	8
2	7	58
2	8	49
4	15	7
2	8	46
2	7	56
2	8	47
4	15	9
2	7	57
2	7	50
2	7	51
2	39	54
2	39	53
2	39	52
2	39	51
2	39	58
2	39	57
2	39	56
2	39	55
2	5	49
2	5	47
2	5	48
2	39	50
2	38	60
2	5	41
2	5	42
2	4	50
2	5	40
2	5	45
2	5	46
2	5	43
2	5	44
2	39	49
2	38	59
2	38	58
2	6	48
2	6	49
2	39	60
2	5	50
2	6	46
2	6	47
2	6	44
2	6	45
2	39	59
2	37	52
2	36	62
2	37	51
2	36	61
2	37	50
2	36	60
2	37	56
2	37	55
2	37	54
2	37	53
2	3	47
2	3	48
2	4	38
2	3	45
2	3	46
2	3	49
2	4	39
2	2	50
2	3	40
2	3	43
2	3	44
2	3	41
2	3	42
2	36	59
2	36	58
2	36	57
2	36	56
2	38	53
2	38	52
2	37	62
2	38	51
2	37	61
2	38	50
2	37	60
2	38	57
2	38	56
2	38	55
2	38	54
2	4	48
2	5	38
2	4	49
2	5	39
2	4	46
2	4	47
2	3	50
4	19	8
2	4	40
4	19	7
2	4	41
4	19	9
2	4	44
2	4	45
2	4	42
2	4	43
2	38	49
2	37	59
2	37	58
2	37	57
2	35	50
2	34	60
2	34	64
2	35	54
2	35	53
2	34	63
2	35	52
2	34	62
2	35	51
2	34	61
2	1	45
2	1	46
2	1	43
2	1	44
2	2	39
6	41	9
2	1	47
2	1	48
2	2	38
4	34	1
4	34	3
4	34	2
4	34	5
2	1	41
4	34	4
2	1	42
4	34	7
4	34	6
2	1	40
4	34	9
2	34	57
4	34	8
2	34	56
2	34	55
13	33	10
2	33	64
2	34	54
13	33	11
13	33	12
13	33	13
2	34	59
13	33	14
2	34	58
2	36	51
2	35	61
2	36	50
2	35	60
2	36	55
2	36	54
2	36	53
2	36	52
2	35	62
2	2	46
2	2	47
2	2	44
2	2	45
6	42	9
2	2	48
2	3	38
2	2	49
2	3	39
4	33	2
4	33	1
4	33	4
2	2	42
4	33	3
2	2	43
4	33	6
2	2	40
4	33	5
2	2	41
4	33	8
2	35	58
4	33	7
2	35	57
2	35	56
4	33	9
2	35	55
13	32	10
13	32	11
2	35	59
2	33	52
2	32	62
2	33	51
2	32	61
2	32	60
6	43	8
6	43	9
3	30	23
3	30	22
1	17	9
4	32	1
3	30	25
1	17	8
3	30	24
1	17	7
4	32	3
1	17	6
4	32	2
1	17	5
4	32	5
3	30	21
1	17	4
4	32	4
3	30	20
4	32	7
2	31	65
2	32	55
4	32	6
2	31	64
2	32	54
2	32	53
4	32	9
2	31	63
2	32	52
4	32	8
2	31	62
3	31	17
2	32	59
3	30	27
13	31	10
3	31	16
2	32	58
3	30	26
3	31	19
3	30	29
2	32	57
3	31	18
2	31	66
3	30	28
2	32	56
2	34	53
2	33	63
2	34	52
2	33	62
2	34	51
2	33	61
2	33	60
1	17	3
1	17	2
1	17	1
2	1	38
2	1	39
2	1	37
1	16	9
1	16	8
1	16	7
1	16	6
4	31	2
1	16	5
4	31	1
1	16	4
4	31	4
1	16	3
4	31	3
4	31	6
2	32	66
2	33	56
4	31	5
3	30	19
2	32	65
2	33	55
4	31	8
2	32	64
2	33	54
2	33	53
4	31	7
2	32	63
3	30	16
4	31	9
2	33	59
13	30	10
3	30	18
2	33	58
3	30	17
2	33	57
4	4	3
4	4	4
4	4	5
4	4	6
4	4	7
2	30	60
4	4	8
4	4	9
13	37	10
1	16	2
1	16	1
3	32	30
3	33	20
3	30	50
3	31	40
4	39	2
4	39	1
4	39	4
4	39	3
1	15	9
4	38	5
3	33	15
3	30	45
3	32	25
3	31	35
1	15	8
4	38	4
3	30	44
3	32	24
3	31	34
1	15	7
4	38	7
3	33	17
3	30	47
2	30	59
3	31	37
3	32	27
1	15	6
4	38	6
3	33	16
3	30	46
2	30	58
3	32	26
3	31	36
1	15	5
4	38	9
3	32	21
3	31	31
3	30	41
1	15	4
4	38	8
3	31	30
3	32	20
3	30	40
1	15	3
3	30	43
3	32	23
3	31	33
1	15	2
3	31	32
3	32	22
3	30	42
2	30	53
13	37	11
2	30	52
3	33	19
3	30	49
3	32	29
3	31	39
2	30	57
3	33	18
3	30	48
3	32	28
3	31	38
2	30	56
4	4	1
2	30	55
4	4	2
2	30	54
4	3	2
4	3	3
4	3	4
4	3	5
4	3	6
2	31	61
4	3	7
2	31	60
4	3	8
4	3	9
1	15	1
4	38	1
4	38	3
4	38	2
1	14	8
4	37	4
3	31	24
3	30	34
1	14	7
4	37	3
3	31	23
3	30	33
1	14	6
4	37	6
3	32	16
3	31	26
3	30	36
1	14	5
4	37	5
2	31	59
3	31	25
3	30	35
1	14	4
4	37	8
3	30	30
3	31	20
1	14	3
4	37	7
1	14	2
3	30	32
3	31	22
4	37	9
1	14	1
3	31	21
3	30	31
13	36	10
2	30	64
2	31	54
2	31	53
13	36	11
2	30	63
2	31	52
2	30	62
2	30	61
3	32	18
3	31	28
3	30	38
2	31	58
3	32	17
3	30	37
3	31	27
2	31	57
2	30	66
2	31	56
1	14	9
4	3	1
3	32	19
2	30	65
3	31	29
3	30	39
2	31	55
4	2	1
3	1	15
4	2	2
3	1	16
4	2	3
3	1	17
4	2	4
3	1	18
4	2	5
4	2	6
4	2	7
3	1	13
4	2	8
3	1	14
4	2	9
3	34	30
3	35	20
3	32	50
3	33	40
3	34	32
3	35	22
3	33	42
3	35	21
3	34	31
3	32	51
3	33	41
3	1	19
4	37	2
4	37	1
1	13	7
4	36	3
3	35	17
3	32	47
3	33	37
3	34	27
1	13	6
4	36	2
3	35	16
3	32	46
3	34	26
3	33	36
1	13	5
4	36	5
3	35	19
3	32	49
3	34	29
3	33	39
1	13	4
4	36	4
3	35	18
3	32	48
3	34	28
3	33	38
1	13	3
4	36	7
3	32	43
3	34	23
3	33	33
1	13	2
4	36	6
3	33	32
3	34	22
3	32	42
4	36	9
1	13	1
3	35	15
3	32	45
3	34	25
3	33	35
4	36	8
3	35	14
3	32	44
3	34	24
3	33	34
13	35	10
13	35	11
1	13	9
1	13	8
4	1	1
4	1	2
4	1	3
4	1	4
4	1	5
4	1	6
4	1	7
4	1	8
4	1	9
3	34	21
3	33	31
3	31	51
3	32	41
3	33	30
3	34	20
3	31	50
3	32	40
4	36	1
1	12	6
4	35	2
3	34	16
3	31	46
3	33	26
3	32	36
1	12	5
4	35	1
3	34	15
3	31	45
3	33	25
3	32	35
1	12	4
4	35	4
3	34	18
3	31	48
3	33	28
3	32	38
1	12	3
4	35	3
3	34	17
3	31	47
3	32	37
3	33	27
1	12	2
4	35	6
3	32	32
3	33	22
3	31	42
4	35	5
1	12	1
3	33	21
3	32	31
3	30	51
3	31	41
4	35	8
3	31	44
3	33	24
3	32	34
4	35	7
3	31	43
3	33	23
3	32	33
4	35	9
13	34	10
13	34	11
13	34	12
1	12	9
13	34	13
3	34	19
3	31	49
3	33	29
3	32	39
1	12	8
13	34	14
1	12	7
7	1	15
7	1	16
7	1	13
7	1	14
1	11	5
1	11	4
1	11	3
1	11	2
7	1	11
1	11	1
7	1	12
7	1	10
4	19	11
4	19	10
4	19	13
4	19	12
13	7	10
1	11	9
4	19	15
1	11	8
4	19	14
1	11	7
4	19	17
1	11	6
4	19	16
4	18	17
7	2	16
7	2	17
7	2	14
7	2	15
7	2	18
1	10	4
1	10	3
1	10	2
1	10	1
7	2	12
7	2	13
7	2	10
7	2	11
4	18	10
4	18	12
13	6	10
1	10	9
4	18	11
1	10	8
4	18	14
1	10	7
4	18	13
1	10	6
4	18	16
1	10	5
4	18	15
4	17	17
4	17	16
13	39	10
13	5	10
4	17	11
7	32	22
4	17	10
4	17	13
4	17	12
4	17	15
4	17	14
4	16	16
4	16	15
4	16	17
4	16	10
4	16	12
4	16	11
4	16	14
4	16	13
7	31	20
7	31	18
7	31	19
4	30	1
4	30	3
4	30	2
7	31	12
4	30	5
7	31	13
4	30	4
4	30	7
7	30	20
7	31	11
4	30	6
7	31	16
4	30	9
7	31	17
4	30	8
7	31	14
7	31	15
7	32	20
7	32	21
7	32	19
7	32	13
7	32	14
7	32	12
7	32	17
7	32	18
7	32	15
7	32	16
13	9	10
7	30	19
7	30	17
7	30	18
7	30	11
7	30	12
7	30	15
13	8	10
7	30	16
7	30	13
7	30	14
4	11	11
4	11	10
4	11	13
4	11	12
4	11	15
4	11	14
4	10	10
3	29	50
4	10	12
3	29	52
4	10	11
3	29	51
4	10	14
4	10	13
4	10	15
7	29	20
3	43	9
7	29	19
3	42	9
3	42	8
7	28	12
4	15	15
7	28	13
4	15	14
7	27	20
4	15	17
7	28	11
4	15	16
7	28	16
7	28	17
7	28	14
7	28	15
7	27	19
7	27	17
7	27	18
4	15	11
4	15	10
4	15	13
4	15	12
7	29	13
4	14	14
7	29	14
4	14	13
7	29	11
4	14	16
7	29	12
4	14	15
7	29	17
7	29	18
4	14	17
7	29	15
7	29	16
7	28	20
7	28	18
7	28	19
4	14	10
4	14	12
4	14	11
7	25	20
4	13	13
7	26	11
4	13	12
4	13	15
4	13	14
7	26	14
7	26	15
7	26	12
7	26	13
7	25	17
7	25	18
7	25	15
7	25	16
7	25	19
4	13	11
4	13	10
7	27	11
4	12	12
7	27	12
4	12	11
4	12	14
7	26	20
4	12	13
7	27	15
7	27	16
4	12	15
7	27	13
7	27	14
4	1	0
7	26	18
7	26	19
7	26	16
7	26	17
4	12	10
3	25	21
3	24	31
3	23	41
3	24	30
3	25	20
3	23	40
14	5	50
14	4	60
3	23	43
3	25	23
3	24	33
14	5	51
14	4	61
3	25	22
3	24	32
3	23	42
14	5	45
14	4	55
14	3	65
3	25	18
3	24	28
3	23	38
14	5	46
14	4	56
14	3	66
3	23	37
3	24	27
14	5	47
14	4	57
14	5	48
14	4	58
3	25	19
3	24	29
3	23	39
14	5	41
14	4	51
14	3	61
3	22	44
3	24	24
3	23	34
14	5	42
14	4	52
14	3	62
3	22	43
3	24	23
3	23	33
14	5	43
14	4	53
14	3	63
3	22	46
3	24	26
3	23	36
14	5	44
14	4	54
14	3	64
3	22	45
3	23	35
3	24	25
14	5	49
14	4	59
3	23	30
3	24	20
3	22	40
3	24	22
3	23	32
3	22	42
14	5	40
14	4	50
14	3	60
3	24	21
3	23	31
3	22	41
14	5	34
14	4	44
14	3	54
14	2	64
4	29	7
3	22	37
3	23	27
14	5	35
14	4	45
14	3	55
14	2	65
4	29	6
3	23	26
3	22	36
14	4	46
14	5	36
14	3	56
14	2	66
4	29	9
3	24	19
3	23	29
3	22	39
14	5	37
14	4	47
14	3	57
4	29	8
3	24	18
3	23	28
3	22	38
14	5	30
14	4	40
14	3	50
14	2	60
3	21	43
3	23	23
3	22	33
14	5	31
14	4	41
14	3	51
14	2	61
3	23	22
3	22	32
3	21	42
14	5	32
14	4	42
14	3	52
14	2	62
3	21	45
3	22	35
3	23	25
14	5	33
14	4	43
14	3	53
14	2	63
3	21	44
3	23	24
3	22	34
14	5	38
14	4	48
14	3	58
14	5	39
14	4	49
14	3	59
2	28	65
2	29	55
2	28	64
2	29	54
2	29	53
2	28	63
2	28	62
2	29	59
2	28	68
2	29	58
2	28	67
2	29	57
2	28	66
2	29	56
3	24	53
3	25	43
3	27	23
3	26	33
3	27	22
3	26	32
3	24	52
3	25	42
4	29	1
3	25	45
3	26	35
3	27	25
3	25	44
3	27	24
3	26	34
4	29	3
2	28	61
4	29	2
2	28	60
4	29	5
3	27	21
3	26	31
3	24	51
3	25	41
4	29	4
3	26	30
3	27	20
3	24	50
3	25	40
14	5	23
14	4	33
14	3	43
14	2	53
14	1	63
4	28	6
4	28	5
14	3	44
14	2	54
14	4	34
14	5	24
14	1	64
3	27	19
3	24	49
3	26	29
3	25	39
14	5	25
14	4	35
14	3	45
14	2	55
14	1	65
4	28	8
14	5	26
14	4	36
14	3	46
14	2	56
14	1	66
4	28	7
3	24	46
3	26	26
3	25	36
14	4	30
14	3	40
14	2	50
14	1	60
14	5	20
4	28	9
3	24	45
3	25	35
3	26	25
14	4	31
14	3	41
14	5	21
14	2	51
14	1	61
3	27	18
3	24	48
3	26	28
3	25	38
3	26	27
14	2	52
14	4	32
14	3	42
14	5	22
14	1	62
3	27	17
3	24	47
3	25	37
2	28	59
14	5	27
14	4	37
14	3	47
14	2	57
14	5	28
14	4	38
14	3	48
14	2	58
14	5	29
14	4	39
14	3	49
14	2	59
2	29	66
2	29	65
2	29	64
2	29	63
2	29	68
2	29	67
3	26	22
3	25	32
3	24	42
3	26	21
3	25	31
3	24	41
3	24	44
3	26	24
3	25	34
3	24	43
3	26	23
3	25	33
4	28	2
2	29	62
4	28	1
2	29	61
4	28	4
3	25	30
3	26	20
3	24	40
2	29	60
4	28	3
14	1	52
14	4	22
14	3	32
14	2	42
14	5	12
4	27	5
3	26	19
3	25	29
3	24	39
14	2	43
14	4	23
14	3	33
14	1	53
14	5	13
4	27	4
3	26	18
3	25	28
3	24	38
14	5	14
14	4	24
14	3	34
14	2	44
14	1	54
4	27	7
14	5	15
14	4	25
14	3	35
14	2	45
14	1	55
4	27	6
4	27	9
3	23	45
3	24	35
3	25	25
4	27	8
3	23	44
3	25	24
3	24	34
14	2	40
14	5	10
14	4	20
14	3	30
14	1	50
3	23	47
3	24	37
3	25	27
14	5	11
14	4	21
14	3	31
14	2	41
14	1	51
3	23	46
3	25	26
3	24	36
14	5	16
14	4	26
14	3	36
14	2	46
14	1	56
14	5	17
14	4	27
14	3	37
14	2	47
14	1	57
14	5	18
14	4	28
14	3	38
14	2	48
14	1	58
14	5	19
14	4	29
14	3	39
14	2	49
14	1	59
2	27	53
2	26	63
2	26	62
2	26	61
2	25	70
2	26	60
2	26	67
2	27	57
2	26	66
2	27	56
2	26	65
2	27	55
2	26	64
2	27	54
3	27	45
3	28	35
3	29	25
3	27	44
3	29	24
3	28	34
3	27	47
3	28	37
3	29	27
3	27	46
3	29	26
3	28	36
3	29	21
3	28	31
3	26	51
3	27	41
3	28	30
3	29	20
3	26	50
3	27	40
3	26	53
3	27	43
3	29	23
3	28	33
3	29	22
3	28	32
3	26	52
3	27	42
3	29	18
3	26	48
3	28	28
3	27	38
3	29	17
3	26	47
3	27	37
3	28	27
3	29	19
3	26	49
3	28	29
3	27	39
2	25	69
2	26	59
2	25	68
2	26	58
2	25	67
2	26	57
2	27	64
2	28	54
2	28	53
2	27	63
2	27	62
2	27	61
2	27	68
2	28	58
2	27	67
2	28	57
2	27	66
2	28	56
2	27	65
2	28	55
3	26	44
3	28	24
3	27	34
3	25	53
3	26	43
3	28	23
3	27	33
3	26	46
3	28	26
3	27	36
3	26	45
3	27	35
3	28	25
3	27	30
3	28	20
3	25	50
2	26	70
3	26	40
2	27	60
3	28	22
3	27	32
3	25	52
3	26	42
3	28	21
3	27	31
3	25	51
3	26	41
3	28	17
3	25	47
3	26	37
3	27	27
3	25	46
3	27	26
3	26	36
3	28	19
3	25	49
3	27	29
3	26	39
3	28	18
3	25	48
3	27	28
3	26	38
2	26	69
2	27	59
2	26	68
2	27	58
2	24	61
2	24	60
3	28	51
3	29	41
3	28	50
3	29	40
2	24	65
2	25	55
2	24	64
2	25	54
2	24	63
2	24	62
3	29	47
3	29	46
3	29	49
3	29	48
3	29	43
3	28	52
3	29	42
3	29	45
3	29	44
14	5	63
14	5	64
3	28	49
3	29	39
14	5	65
14	5	66
2	24	58
2	24	57
2	24	56
2	24	55
2	24	59
2	25	62
2	25	61
3	29	30
3	27	50
2	24	70
3	28	40
2	25	60
2	25	66
2	26	56
2	25	65
2	26	55
2	25	64
2	26	54
2	25	63
3	28	46
3	29	36
14	5	60
3	28	45
3	29	35
14	5	61
3	28	48
3	29	38
14	5	62
3	28	47
3	29	37
3	29	32
3	27	52
3	28	42
3	29	31
3	27	51
3	28	41
3	28	44
3	29	34
3	28	43
3	29	33
14	5	56
14	4	66
14	5	57
14	5	58
14	5	59
14	5	52
14	4	62
3	27	49
3	29	29
3	28	39
14	5	53
14	4	63
3	27	48
3	29	28
3	28	38
14	5	54
14	4	64
14	5	55
14	4	65
2	24	69
2	25	59
2	24	68
2	25	58
2	24	67
2	25	57
2	24	66
2	25	56
2	23	53
2	23	52
2	23	51
2	23	50
2	22	60
13	44	26
3	40	22
3	41	12
13	44	27
3	40	21
3	41	11
13	44	28
3	41	14
3	40	24
13	44	29
3	41	13
3	40	23
3	40	20
3	41	10
2	22	56
3	41	19
3	40	29
2	22	55
13	44	20
2	22	54
2	22	53
13	44	21
13	44	22
3	41	16
3	40	26
2	23	49
13	44	23
3	41	15
2	22	59
3	40	25
2	23	48
13	44	24
3	41	18
3	40	28
2	22	58
13	44	25
3	41	17
3	40	27
2	22	57
2	23	60
2	24	54
2	23	62
2	23	61
13	44	15
13	44	16
13	44	17
3	40	13
13	44	18
3	40	12
13	44	19
3	40	19
2	23	57
3	40	18
2	23	56
2	23	55
13	44	10
2	23	54
13	44	11
3	40	15
13	44	12
3	40	14
13	44	13
3	40	17
2	23	59
13	44	14
3	40	16
2	23	58
2	21	51
2	20	61
2	21	50
2	20	60
3	43	14
3	40	44
3	42	24
3	41	34
3	40	43
3	42	23
3	41	33
3	43	16
3	40	46
3	42	26
3	41	36
2	21	49
3	43	15
3	40	45
2	20	59
3	42	25
3	41	35
3	42	20
3	41	30
3	43	10
3	40	40
3	41	32
3	42	22
3	40	42
3	42	21
3	41	31
3	43	11
3	40	41
2	20	54
2	20	53
2	20	52
2	20	51
2	21	48
3	43	18
3	42	28
3	41	38
2	20	58
2	21	47
3	43	17
3	40	47
3	42	27
3	41	37
2	20	57
2	21	46
2	20	56
3	42	29
3	41	39
2	20	55
2	22	52
2	22	51
2	22	50
3	42	13
3	41	23
